source_row,url,headline,clean_headline,label,fold,score_nbc,predicted_label,correct,error_direction,margin_from_threshold,confidence_margin,headline_length,word_count,has_quote,has_question,has_digit,topic_politics,topic_crime,topic_world,topic_health,topic_business,topic_culture,topic
2006,https://www.nbcnews.com/news/us-news/new-fbi-stats-show-historic-declines-violent-crime-rate-murder-showing-rcna156573,"New FBI stats show 'historic' declines in violent crime rate, with murder showing sharpest drop","new fbi stats show 'historic' declines in violent crime rate, with murder showing sharpest drop",NBC,5,-0.2143619106002912,FoxNews,False,NBC->FoxNews,-0.1709829455606855,0.1709829455606855,95,15,True,False,False,False,True,False,False,False,False,crime
826,https://www.foxnews.com/politics/trump-risks-losing-some-pro-life-voters-unless-he-changes-his-tune-abortion-activist-warns,"Trump risks losing some pro life voters unless he changes 'his tune' on abortion, activist warns","trump risks losing some pro life voters unless he changes 'his tune' on abortion, activist warns",FoxNews,5,0.12737453570860402,NBC,False,FoxNews->NBC,0.17075350074820972,0.17075350074820972,96,16,True,False,False,True,False,False,False,False,False,politics
1151,https://www.foxnews.com/world/idf-says-suspicious-aerial-targets-crossed-from-lebanon-before-israeli-forces-knocked-them-down.print,IDF says 'suspicious aerial targets' crossed from Lebanon before Israeli forces knocked them down,idf says 'suspicious aerial targets' crossed from lebanon before israeli forces knocked them down,FoxNews,4,0.1272049121530583,NBC,False,FoxNews->NBC,0.170583877192664,0.170583877192664,97,14,True,False,False,False,False,False,False,False,False,other
2261,https://www.nbcnews.com/politics/politics-news/secret-service-director-kimberly-cheatle-expected-tell-house-hearing-a-rcna163010,House committee skewers Secret Service director for not answering major questions on Trump assassination attempt,house committee skewers secret service director for not answering major questions on trump assassination attempt,NBC,3,-0.213350869137098,FoxNews,False,NBC->FoxNews,-0.1699719040974923,0.1699719040974923,112,15,False,False,False,True,False,False,False,False,False,politics
2913,https://www.nbcnews.com/politics/2024-election/former-trump-press-secretary-stephanie-grisham-endorses-harris-convent-rcna167476,Ex Trump press secretary Stephanie Grisham says he mocked his supporters as 'basement dwellers',ex trump press secretary stephanie grisham says he mocked his supporters as 'basement dwellers',NBC,2,-0.21115535984906342,FoxNews,False,NBC->FoxNews,-0.16777639480945772,0.16777639480945772,95,14,True,False,False,True,False,False,False,False,False,politics
2721,https://www.nbcnews.com/politics/2024-election/trump-chicken-campaign-debate-harris-rcna172168,Democrats to dub Trump a 'chicken' to pressure him to debate Harris,democrats to dub trump a 'chicken' to pressure him to debate harris,NBC,2,-0.2099626764415905,FoxNews,False,NBC->FoxNews,-0.1665837114019848,0.1665837114019848,67,12,True,False,False,True,False,False,False,False,False,politics
3564,https://www.nbcnews.com/tech/taylor-swifts-eras-tour-miami-dnc-youth-voter-campaign-rcna176005,DNC uses final leg of Taylor Swift's Eras tour to energize young voters,dnc uses final leg of taylor swift's eras tour to energize young voters,NBC,5,-0.2092996720948479,FoxNews,False,NBC->FoxNews,-0.1659207070552422,0.1659207070552422,71,14,True,False,False,False,False,False,False,False,False,other
1095,https://www.foxnews.com/us/florida-residents-wouldnt-evacuate-from-milton-heres-how-theyre-doing,These Florida residents wouldn't evacuate from Milton here's how they're doing,these florida residents wouldn't evacuate from milton here's how they're doing,FoxNews,5,0.12130984563467018,NBC,False,FoxNews->NBC,0.16468881067427588,0.16468881067427588,78,14,True,False,False,False,False,False,False,False,False,other
1579,https://www.foxnews.com/health/health-officials-flu-shots-potentially-severe-season,Health officials call for flu shots ahead of potentially severe season,health officials call for flu shots ahead of potentially severe season,FoxNews,5,0.11972435953789073,NBC,False,FoxNews->NBC,0.16310332457749643,0.16310332457749643,70,11,False,False,False,False,False,False,True,False,True,health
423,https://www.foxnews.com/media/eric-trump-condemns-ny-set-up-father-built-nyc-skyline-this-his-thanks,Eric Trump condemns NY 'set up': My father built NYC skyline and this is his thanks,eric trump condemns ny 'set up': my father built nyc skyline and this is his thanks,FoxNews,2,0.11908823567356963,NBC,False,FoxNews->NBC,0.16246720071317533,0.16246720071317533,83,16,True,False,False,True,False,False,False,False,False,politics
821,https://www.foxnews.com/media/barbara-walters-journalistic-pioneer-dead-93,"Barbara Walters, journalistic pioneer, dead at 93","barbara walters, journalistic pioneer, dead at 93",FoxNews,2,0.11787738516283786,NBC,False,FoxNews->NBC,0.16125635020244355,0.16125635020244355,49,7,False,False,True,False,True,False,False,False,False,crime
1781,https://www.foxnews.com/politics/trump-reveals-which-election-issue-bigger-deal-than-inflation-economy,Trump reveals which election issue is a 'bigger deal' than inflation and the economy,trump reveals which election issue is a 'bigger deal' than inflation and the economy,FoxNews,5,0.11777818923859606,NBC,False,FoxNews->NBC,0.16115715427820176,0.16115715427820176,84,14,True,False,False,True,False,False,False,True,False,politics
127,https://www.foxnews.com/us/former-secret-service-agent-warns-agency-stretched-thin-new-responsibilities-lack-manpower,"Former Secret Service agent warns agency ‘stretched thin’ with new responsibilities, lack of manpower","former secret service agent warns agency 'stretched thin' with new responsibilities, lack of manpower",FoxNews,3,0.11642885228172961,NBC,False,FoxNews->NBC,0.1598078173213353,0.1598078173213353,101,14,False,False,False,False,False,False,False,False,False,other
3295,https://www.nbcnews.com/politics/congress/house-vote-condemn-biden-kamala-harris-others-2021-afghanistan-withdra-rcna172619,"House votes to condemn Biden, Harris and others over 2021 Afghanistan withdrawal","house votes to condemn biden, harris and others over 2021 afghanistan withdrawal",NBC,5,-0.2026851918391992,FoxNews,False,NBC->FoxNews,-0.1593062267995935,0.1593062267995935,80,12,False,False,True,True,False,False,False,False,False,politics
3528,https://www.nbcnews.com/news/world/arabs-living-israels-desert-are-sitting-ducks-hamas-rcna120168,"No bomb shelters, no sirens, no Iron Dome: Israel’s long neglected Arab Bedouins","no bomb shelters, no sirens, no iron dome: israel's long neglected arab bedouins",NBC,3,-0.20155713543501008,FoxNews,False,NBC->FoxNews,-0.15817817039540438,0.15817817039540438,80,14,False,False,False,False,False,True,False,False,False,world
2016,https://www.nbcnews.com/politics/politics-news/secretary-state-antony-blinken-declines-identify-red-line-aid-israel-rcna151826,Secretary of State Antony Blinken declines to identify 'red line' for aid to Israel,secretary of state antony blinken declines to identify 'red line' for aid to israel,NBC,5,-0.2007231735704793,FoxNews,False,NBC->FoxNews,-0.1573442085308736,0.1573442085308736,83,14,True,False,False,False,False,True,False,False,False,world
3378,https://www.nbcnews.com/politics/2024-election/justice-department-endorse-kamala-harris-fear-trump-rcna163069,"Fearing a Trump takeover, Justice Department alumni endorse Kamala Harris","fearing a trump takeover, justice department alumni endorse kamala harris",NBC,4,-0.1991959878012275,FoxNews,False,NBC->FoxNews,-0.1558170227616218,0.1558170227616218,73,10,False,False,False,True,False,False,False,False,False,politics
1811,https://www.foxnews.com/world/israel-behind-lebanon-pager-attack-targeting-hezbollah-senior-us-official-says.print,"Israel was behind Lebanon pager attack targeting Hezbollah, senior US official says, as new blasts reported","israel was behind lebanon pager attack targeting hezbollah, senior us official says, as new blasts reported",FoxNews,3,0.11033167008341627,NBC,False,FoxNews->NBC,0.15371063512302197,0.15371063512302197,107,16,False,False,False,False,False,True,False,False,False,world
2981,https://www.nbcnews.com/politics/2024-election/harris-proposes-raising-corporate-tax-rate-28-rolling-back-trump-law-rcna167208,"Harris proposes raising the corporate tax rate to 28%, rolling back a Trump law","harris proposes raising the corporate tax rate to 28%, rolling back a trump law",NBC,2,-0.19671035369535472,FoxNews,False,NBC->FoxNews,-0.15333138865574902,0.15333138865574902,79,14,False,False,True,True,False,False,False,True,False,politics
151,https://www.foxnews.com/lifestyle/mothers-day-one-liners-life-advice-real-moms.print,Mother's Day: The best one liners and life advice I've ever gotten from Mom,mother's day: the best one liners and life advice i've ever gotten from mom,FoxNews,3,0.10990889180139884,NBC,False,FoxNews->NBC,0.15328785684100454,0.15328785684100454,75,16,True,False,False,False,False,False,False,False,False,other
1796,https://www.foxnews.com/us/houston-police-hunt-costumed-gunman-accomplice-after-strangers-argument-turns-deadly,"Houston police hunt costumed gunman, accomplice after strangers' argument turns deadly","houston police hunt costumed gunman, accomplice after strangers' argument turns deadly",FoxNews,2,0.10969058966472711,NBC,False,FoxNews->NBC,0.1530695547043328,0.1530695547043328,86,11,True,False,False,False,True,False,False,False,False,crime
2438,https://www.nbcnews.com/politics/joe-biden/hunter-biden-settles-long-running-child-support-case-arkansas-rcna91937,Hunter Biden settles long running child support case in Arkansas,hunter biden settles long running child support case in arkansas,NBC,1,-0.19628953194894105,FoxNews,False,NBC->FoxNews,-0.15291056690933535,0.15291056690933535,64,10,False,False,False,True,False,False,False,False,False,politics
2879,https://www.nbcnews.com/nbc-out/out-politics-and-policy/trump-false-claims-schools-transgender-surgeries-rcna170217,Trump repeats false claims that children are undergoing transgender surgery during the school day,trump repeats false claims that children are undergoing transgender surgery during the school day,NBC,4,-0.19453201720536062,FoxNews,False,NBC->FoxNews,-0.15115305216575492,0.15115305216575492,97,14,False,False,False,True,False,False,False,False,False,politics
1110,https://www.foxnews.com/health/mens-energy-vitality-plummets-6-reasons-boost-back,Men’s energy and vitality plummets for 6 reasons. Boost it back up this way,men's energy and vitality plummets for 6 reasons. boost it back up this way,FoxNews,1,0.10744173502429732,NBC,False,FoxNews->NBC,0.15082070006390302,0.15082070006390302,75,15,False,False,True,False,False,False,False,False,False,other
763,https://www.foxnews.com/politics/georgia-judge-blocks-rule-requiring-clerks-hand-count-number-ballots,Georgia judge blocks rule requiring clerks to hand count number of ballots,georgia judge blocks rule requiring clerks to hand count number of ballots,FoxNews,4,0.10623050248328691,NBC,False,FoxNews->NBC,0.14960946752289261,0.14960946752289261,74,12,False,False,False,True,False,False,False,False,False,politics
3556,https://www.nbcnews.com/politics/rnc-votes-censure-cheney-kinzinger-investigating-capitol-riot-rcna14943,"RNC votes to censure Cheney, Kinzinger for investigating Capitol riot","rnc votes to censure cheney, kinzinger for investigating capitol riot",NBC,5,-0.19219509056593598,FoxNews,False,NBC->FoxNews,-0.14881612552633028,0.14881612552633028,69,10,False,False,False,False,False,False,False,False,False,other
2422,https://www.nbcnews.com/politics/2024-election/dnc-what-watch-for-harris-biden-democratic-convention-rcna165264,5 things to watch at the 2024 Democratic convention with Kamala Harris,5 things to watch at the 2024 democratic convention with kamala harris,NBC,3,-0.1915832438874161,FoxNews,False,NBC->FoxNews,-0.1482042788478104,0.1482042788478104,70,12,False,False,True,False,False,False,False,False,False,other
2498,https://www.nbcnews.com/news/world/bahrain-becomes-second-arab-nation-recognize-israel-less-month-n1239894,Bahrain becomes second Arab nation to recognize Israel in less than a month,bahrain becomes second arab nation to recognize israel in less than a month,NBC,2,-0.18991873365095624,FoxNews,False,NBC->FoxNews,-0.14653976861135054,0.14653976861135054,75,13,False,False,False,False,False,True,False,False,False,world
3028,https://www.nbcnews.com/news/world/live-blog/iran-attack-live-updates-rcna148136,Iran attack: Tehran warns of 'severe' retaliation to any new Israeli attack,iran attack: tehran warns of 'severe' retaliation to any new israeli attack,NBC,3,-0.18954552105414235,FoxNews,False,NBC->FoxNews,-0.14616655601453665,0.14616655601453665,75,12,True,False,False,False,False,True,False,False,False,world
